,listing_id,date,available,price,adjusted_price,minimum_nights,maximum_nights
82209,4171500,2019-06-30,t,$270.00,$270.00,2,1125
82849,4947292,2019-06-25,t,$158.00,$158.00,1,1125
82850,4947292,2019-06-26,t,$158.00,$158.00,1,1125
82851,4947292,2019-06-27,t,$158.00,$158.00,1,1125
82852,4947292,2019-06-28,t,$349.00,$349.00,1,1125
83113,4235407,2019-06-28,t,$50.00,$50.00,1,60
83114,4235407,2019-06-29,t,$50.00,$50.00,1,60
83115,4235407,2019-06-30,t,$40.00,$40.00,1,60
83572,4947292,2019-06-29,t,$349.00,$349.00,1,1125
83573,4947292,2019-06-30,t,$158.00,$158.00,1,1125
83766,4235499,2019-06-30,t,$199.00,$199.00,1,1125
84063,4947441,2019-06-25,t,$158.00,$158.00,1,1125
84064,4947441,2019-06-26,t,$158.00,$158.00,1,1125
84065,4947441,2019-06-27,t,$158.00,$158.00,1,1125
84066,4947441,2019-06-28,t,$297.00,$297.00,1,1125
84067,4947441,2019-06-29,t,$297.00,$297.00,1,1125
84312,4947441,2019-06-30,t,$158.00,$158.00,1,1125
84585,4239736,2019-06-30,t,$170.00,$170.00,2,1125
85127,4949651,2019-06-25,t,$159.00,$159.00,3,1125
85128,4949651,2019-06-26,t,$159.00,$159.00,3,1125
85129,4949651,2019-06-27,t,$159.00,$159.00,3,1125
85131,4949651,2019-06-29,t,$210.00,$210.00,3,1125
85132,4949651,2019-06-30,t,$159.00,$159.00,3,1125
85910,4950200,2019-06-25,t,$158.00,$158.00,1,1125
85911,4950200,2019-06-26,t,$158.00,$158.00,1,1125
85912,4950200,2019-06-27,t,$158.00,$158.00,1,1125
85913,4950200,2019-06-28,t,$376.00,$376.00,1,1125
85914,4950200,2019-06-29,t,$376.00,$376.00,1,1125
85915,4950200,2019-06-30,t,$158.00,$158.00,1,1125
85999,2943419,2019-06-25,t,$159.00,$159.00,3,1125
86137,2943419,2019-06-26,t,$159.00,$159.00,3,1125
86138,2943419,2019-06-27,t,$159.00,$159.00,3,1125
86140,2943419,2019-06-29,t,$210.00,$210.00,3,1125
86141,2943419,2019-06-30,t,$159.00,$159.00,3,1125
86394,4952199,2019-06-28,t,$250.00,$250.00,31,1125
86395,4952199,2019-06-29,t,$250.00,$250.00,31,1125
86396,4952199,2019-06-30,t,$225.00,$225.00,31,1125
87548,4952359,2019-06-28,t,$150.00,$150.00,31,1125
87549,4952359,2019-06-29,t,$150.00,$150.00,31,1125
87550,4952359,2019-06-30,t,$125.00,$125.00,31,1125
87822,4333877,2019-06-25,t,$50.00,$50.00,1,60
87823,4333877,2019-06-26,t,$50.00,$50.00,1,60
87824,4333877,2019-06-27,t,$50.00,$50.00,1,60
87826,4333877,2019-06-29,t,$50.00,$50.00,1,60
87827,4333877,2019-06-30,t,$50.00,$50.00,1,60
88784,4955150,2019-06-27,t,$399.00,$399.00,1,1124
88787,4955150,2019-06-30,t,$399.00,$399.00,1,1124
89533,4959563,2019-06-25,t,$98.00,$98.00,3,7
89534,4959563,2019-06-26,t,$112.00,$112.00,3,7
89535,4959563,2019-06-27,t,$157.00,$157.00,3,7
89536,4959563,2019-06-28,t,$280.00,$280.00,3,7
89537,4959563,2019-06-29,t,$289.00,$289.00,3,7
89538,4959563,2019-06-30,t,$183.00,$183.00,3,7
89622,4360050,2019-06-28,t,$157.00,$157.00,1,84
90703,4383599,2019-06-28,t,$389.00,$389.00,1,7
90704,4383599,2019-06-29,t,$389.00,$389.00,1,7
90705,4383599,2019-06-30,t,$179.00,$179.00,1,7
91251,4978218,2019-06-25,t,$158.00,$158.00,1,1125
91252,4978218,2019-06-26,t,$158.00,$158.00,1,1125
91253,4978218,2019-06-27,t,$158.00,$158.00,1,1125
91254,4978218,2019-06-28,t,$376.00,$376.00,1,1125
91255,4978218,2019-06-29,t,$376.00,$376.00,1,1125
91256,4978218,2019-06-30,t,$158.00,$158.00,1,1125
91521,2978572,2019-06-27,t,$101.00,$101.00,1,1125
91522,2978572,2019-06-28,t,$202.00,$202.00,1,1125
91668,4987350,2019-06-25,t,$223.00,$223.00,3,999
91669,4987350,2019-06-26,t,$223.00,$223.00,3,999
91673,4987350,2019-06-30,t,$223.00,$223.00,3,999
91709,4401993,2019-06-25,t,$89.00,$89.00,30,1125
91710,4401993,2019-06-26,t,$89.00,$89.00,30,1125
91711,4401993,2019-06-27,t,$89.00,$89.00,30,1125
91712,4401993,2019-06-28,t,$91.00,$91.00,30,1125
91713,4401993,2019-06-29,t,$91.00,$91.00,30,1125
91714,4401993,2019-06-30,t,$89.00,$89.00,30,1125
92559,4987724,2019-06-30,t,$62.00,$62.00,2,20
93420,4404609,2019-06-30,t,$279.00,$279.00,1,1125
95022,4418052,2019-06-27,t,$700.00,$700.00,3,7
95023,4418052,2019-06-28,t,$700.00,$700.00,3,7
95024,4418052,2019-06-29,t,$700.00,$700.00,3,7
95025,4418052,2019-06-30,t,$700.00,$700.00,3,7
95079,4997188,2019-06-25,t,$195.00,$185.00,2,90
95080,4997188,2019-06-26,t,$195.00,$185.00,2,90
95081,4997188,2019-06-27,t,$195.00,$195.00,2,90
95082,4997188,2019-06-28,t,$195.00,$195.00,2,90
95083,4997188,2019-06-29,t,$255.00,$255.00,2,90
95084,4997188,2019-06-30,t,$195.00,$195.00,2,90
95548,4997934,2019-06-25,t,$195.00,$185.00,1,90
95549,4997934,2019-06-26,t,$195.00,$185.00,1,90
95550,4997934,2019-06-27,t,$195.00,$195.00,1,90
95551,4997934,2019-06-28,t,$195.00,$195.00,1,90
95552,4997934,2019-06-29,t,$255.00,$255.00,1,90
95553,4997934,2019-06-30,t,$195.00,$195.00,1,90
98034,3084299,2019-06-25,t,$199.00,$199.00,4,365
98279,3084299,2019-06-26,t,$199.00,$199.00,4,365
98280,3084299,2019-06-27,t,$199.00,$199.00,4,365
99645,4462917,2019-06-25,t,$90.00,$90.00,7,14
99646,4462917,2019-06-26,t,$90.00,$90.00,7,14
99647,4462917,2019-06-27,t,$90.00,$90.00,7,14
99648,4462917,2019-06-28,t,$90.00,$90.00,7,14
99649,4462917,2019-06-29,t,$90.00,$90.00,7,14
99650,4462917,2019-06-30,t,$90.00,$90.00,7,14
100184,5050670,2019-06-26,t,$352.00,$352.00,3,1125
100188,5050670,2019-06-30,t,$379.00,$379.00,3,1125
101898,3114233,2019-06-25,t,$139.00,$139.00,1,375
101923,3114233,2019-06-26,t,$139.00,$139.00,1,375
101927,3114233,2019-06-30,t,$139.00,$139.00,1,375
102776,4491290,2019-06-25,t,$99.00,$99.00,28,1125
102777,4491290,2019-06-26,t,$99.00,$99.00,28,1125
102778,4491290,2019-06-27,t,$99.00,$99.00,28,1125
102779,4491290,2019-06-28,t,$99.00,$99.00,28,1125
102780,4491290,2019-06-29,t,$99.00,$99.00,28,1125
102781,4491290,2019-06-30,t,$99.00,$99.00,28,1125
103347,5104211,2019-06-25,t,$289.00,$289.00,2,1125
103348,5104211,2019-06-26,t,$289.00,$289.00,2,1125
103349,5104211,2019-06-27,t,$289.00,$289.00,2,1125
103350,5104211,2019-06-28,t,$369.00,$369.00,2,1125
103351,5104211,2019-06-29,t,$369.00,$369.00,2,1125
103352,5104211,2019-06-30,t,$289.00,$289.00,2,1125
103493,4491483,2019-06-25,t,$299.00,$299.00,1,1125
103494,4491483,2019-06-26,t,$299.00,$299.00,1,1125
103495,4491483,2019-06-27,t,$299.00,$299.00,1,1125
103496,4491483,2019-06-28,t,$299.00,$299.00,1,1125
103497,4491483,2019-06-29,t,$299.00,$299.00,1,1125
103498,4491483,2019-06-30,t,$299.00,$299.00,1,1125
104586,4527410,2019-06-26,t,$100.00,$100.00,2,1125
104889,4527410,2019-06-27,t,$100.00,$100.00,2,1125
104892,4527410,2019-06-30,t,$110.00,$110.00,2,1125
106033,3172001,2019-06-25,t,$175.00,$170.00,1,180
106034,3172001,2019-06-26,t,$175.00,$170.00,1,180
106035,3172001,2019-06-27,t,$175.00,$170.00,1,180
106036,3172001,2019-06-28,t,$175.00,$170.00,1,180
106037,3172001,2019-06-29,t,$175.00,$170.00,1,180
106038,3172001,2019-06-30,t,$175.00,$170.00,1,180
110914,4619421,2019-06-27,t,$208.00,$208.00,2,55
110915,4619421,2019-06-28,t,$280.00,$280.00,2,55
110916,4619421,2019-06-29,t,$324.00,$324.00,2,55
110917,4619421,2019-06-30,t,$208.00,$208.00,2,55
111095,5140529,2019-06-26,t,$159.00,$159.00,2,1125
111096,5140529,2019-06-27,t,$159.00,$159.00,1,1125
111098,5140529,2019-06-29,t,$210.00,$210.00,2,1125
111099,5140529,2019-06-30,t,$159.00,$159.00,2,1125
112827,4619431,2019-06-27,t,$208.00,$208.00,2,55
112828,4619431,2019-06-28,t,$280.00,$280.00,2,55
112829,4619431,2019-06-29,t,$324.00,$324.00,2,55
112830,4619431,2019-06-30,t,$208.00,$208.00,2,55
113199,3251721,2019-06-26,t,$87.00,$70.00,1,1125
113200,3251721,2019-06-27,t,$122.00,$110.00,1,1125
113201,3251721,2019-06-28,t,$217.00,$217.00,2,1125
113550,4619447,2019-06-27,t,$208.00,$208.00,2,55
113551,4619447,2019-06-28,t,$280.00,$280.00,2,55
113552,4619447,2019-06-29,t,$324.00,$324.00,2,55
113553,4619447,2019-06-30,t,$208.00,$208.00,2,55
114189,5190347,2019-06-25,t,$310.00,$310.00,3,365
114190,5190347,2019-06-26,t,$310.00,$310.00,3,365
114191,5190347,2019-06-27,t,$310.00,$310.00,3,365
114472,3255445,2019-06-30,t,$50.00,$50.00,2,1125
115065,5194780,2019-06-25,t,$68.00,$68.00,31,1125
115066,5194780,2019-06-26,t,$68.00,$68.00,31,1125
115067,5194780,2019-06-27,t,$68.00,$68.00,31,1125
115068,5194780,2019-06-28,t,$179.00,$179.00,31,1125
115069,5194780,2019-06-29,t,$179.00,$179.00,31,1125
115070,5194780,2019-06-30,t,$68.00,$68.00,31,1125
115509,4673781,2019-06-27,t,$92.00,$92.00,2,888
115510,4673781,2019-06-28,t,$165.00,$165.00,2,888
115511,4673781,2019-06-29,t,$208.00,$208.00,2,888
115623,3272905,2019-06-25,t,$149.00,$145.00,30,180
116569,5205042,2019-06-26,t,$150.00,$150.00,3,1125
117435,3272905,2019-06-26,t,$149.00,$145.00,30,180
117436,3272905,2019-06-27,t,$149.00,$145.00,30,180
117437,3272905,2019-06-28,t,$149.00,$145.00,30,180
117438,3272905,2019-06-29,t,$149.00,$145.00,30,180
117439,3272905,2019-06-30,t,$149.00,$145.00,30,180
117511,5221845,2019-06-27,t,$300.00,$300.00,3,6
117512,5221845,2019-06-28,t,$450.00,$450.00,3,6
117513,5221845,2019-06-29,t,$450.00,$450.00,3,6
117514,5221845,2019-06-30,t,$300.00,$300.00,3,6
117967,4692216,2019-06-25,t,$159.00,$159.00,2,1125
117968,4692216,2019-06-26,t,$159.00,$159.00,2,1125
117969,4692216,2019-06-27,t,$159.00,$159.00,2,1125
117971,4692216,2019-06-29,t,$210.00,$210.00,2,1125
117972,4692216,2019-06-30,t,$159.00,$159.00,2,1125
118197,5230150,2019-06-27,t,$50.00,$50.00,1,40
118729,3273110,2019-06-25,t,$105.00,$105.00,30,180
118942,5230416,2019-06-26,t,$69.00,$69.00,1,25
118943,5230416,2019-06-27,t,$69.00,$69.00,1,25
118944,5230416,2019-06-28,t,$69.00,$69.00,1,25
118945,5230416,2019-06-29,t,$69.00,$69.00,1,25
118946,5230416,2019-06-30,t,$69.00,$69.00,1,25
119118,3273110,2019-06-26,t,$105.00,$105.00,30,180
119119,3273110,2019-06-27,t,$105.00,$105.00,30,180
119120,3273110,2019-06-28,t,$105.00,$105.00,30,180
119121,3273110,2019-06-29,t,$105.00,$105.00,30,180
119122,3273110,2019-06-30,t,$105.00,$105.00,30,180
120529,3284387,2019-06-25,t,$127.00,$127.00,1,8
120889,3284387,2019-06-26,t,$127.00,$127.00,1,8
120890,3284387,2019-06-27,t,$127.00,$127.00,1,8
120891,3284387,2019-06-28,t,$165.00,$165.00,1,8
120892,3284387,2019-06-29,t,$165.00,$165.00,1,8
120893,3284387,2019-06-30,t,$127.00,$127.00,1,8
122379,4729899,2019-06-25,t,$158.00,$158.00,1,1125
122380,4729899,2019-06-26,t,$158.00,$158.00,1,1125
122381,4729899,2019-06-27,t,$158.00,$158.00,1,1125
122382,4729899,2019-06-28,t,$376.00,$376.00,1,1125
122383,4729899,2019-06-29,t,$376.00,$376.00,1,1125
122384,4729899,2019-06-30,t,$158.00,$158.00,1,1125
122851,4739224,2019-06-25,t,$140.00,$140.00,2,1125
122852,4739224,2019-06-26,t,$140.00,$140.00,2,1125
123351,3294782,2019-06-25,t,$159.00,$111.00,2,1125
123414,5309404,2019-06-27,t,$59.00,$59.00,1,1125
123415,5309404,2019-06-28,t,$99.00,$99.00,1,1125
123673,3294782,2019-06-26,t,$159.00,$111.00,2,1125
124957,3306919,2019-06-28,t,$86.00,$86.00,1,1125
124958,3306919,2019-06-29,t,$86.00,$86.00,1,1125
124959,3306919,2019-06-30,t,$58.00,$58.00,1,1125
125600,3333873,2019-06-25,t,$299.00,$299.00,1,1125
125681,3333873,2019-06-26,t,$299.00,$299.00,1,1125
125682,3333873,2019-06-27,t,$299.00,$299.00,1,1125
125683,3333873,2019-06-28,t,$349.00,$349.00,1,1125
125684,3333873,2019-06-29,t,$349.00,$349.00,1,1125
125685,3333873,2019-06-30,t,$299.00,$299.00,1,1125
125824,4778093,2019-06-25,t,$595.00,$595.00,1,365
125825,4778093,2019-06-26,t,$595.00,$595.00,1,365
125826,4778093,2019-06-27,t,$595.00,$595.00,1,365
125827,4778093,2019-06-28,t,$595.00,$595.00,1,365
125828,4778093,2019-06-29,t,$595.00,$595.00,1,365
125829,4778093,2019-06-30,t,$595.00,$595.00,1,365
126192,3352765,2019-06-25,t,$122.00,$122.00,2,7
126193,3352765,2019-06-26,t,$140.00,$140.00,2,7
126194,3352765,2019-06-27,t,$195.00,$195.00,2,7
126195,3352765,2019-06-28,t,$349.00,$349.00,2,7
126196,3352765,2019-06-29,t,$359.00,$359.00,2,7
126197,3352765,2019-06-30,t,$229.00,$229.00,2,7
127168,5337584,2019-06-28,t,$550.00,$550.00,2,6
127169,5337584,2019-06-29,t,$550.00,$550.00,2,6
127170,5337584,2019-06-30,t,$400.00,$400.00,2,6
127200,4785082,2019-06-25,t,$80.00,$80.00,2,1125
127205,4785082,2019-06-30,t,$80.00,$80.00,2,1125
127465,3353391,2019-06-30,t,$99.00,$99.00,28,1125
128524,5345467,2019-06-27,t,$59.00,$59.00,1,1125
128525,5345467,2019-06-28,t,$99.00,$99.00,1,1125
129239,3404443,2019-06-25,t,$355.00,$344.00,2,180
129296,3404443,2019-06-26,t,$355.00,$344.00,2,180
129297,3404443,2019-06-27,t,$355.00,$344.00,2,180
129298,3404443,2019-06-28,t,$355.00,$344.00,2,180
129299,3404443,2019-06-29,t,$355.00,$344.00,2,180
129300,3404443,2019-06-30,t,$355.00,$344.00,2,180
130150,6154315,2019-06-26,t,$66.00,$66.00,2,1125
130151,6154315,2019-06-27,t,$66.00,$66.00,2,1125
130152,6154315,2019-06-28,t,$88.00,$88.00,2,1125
130153,6154315,2019-06-29,t,$88.00,$88.00,2,1125
130154,6154315,2019-06-30,t,$75.00,$75.00,2,1125
130622,6157342,2019-06-26,t,$78.00,$78.00,2,90
131652,6165685,2019-06-30,t,$69.00,$69.00,25,1125
132709,3467393,2019-06-25,t,$175.00,$175.00,2,1125
132903,3467393,2019-06-26,t,$175.00,$175.00,2,1125
132904,3467393,2019-06-27,t,$175.00,$175.00,2,1125
132905,3467393,2019-06-28,t,$220.00,$220.00,2,1125
132906,3467393,2019-06-29,t,$220.00,$220.00,2,1125
132907,3467393,2019-06-30,t,$175.00,$175.00,2,1125
133317,6169707,2019-06-25,t,$155.00,$155.00,1,1125
133318,6169707,2019-06-26,t,$155.00,$155.00,1,1125
133322,6169707,2019-06-30,t,$175.00,$175.00,1,1125
134019,6169794,2019-06-25,t,$209.00,$209.00,2,1125
134020,6169794,2019-06-26,t,$209.00,$209.00,2,1125
134021,6169794,2019-06-27,t,$209.00,$209.00,2,1125
134022,6169794,2019-06-28,t,$259.00,$259.00,2,1125
134023,6169794,2019-06-29,t,$259.00,$259.00,2,1125
134024,6169794,2019-06-30,t,$209.00,$209.00,2,1125
134642,5376013,2019-06-25,t,$93.00,$93.00,1,1125
134643,5376013,2019-06-26,t,$93.00,$93.00,1,1125
134647,5376013,2019-06-30,t,$105.00,$105.00,1,1125
135151,6178855,2019-06-25,t,$399.00,$399.00,1,1125
135152,6178855,2019-06-26,t,$399.00,$399.00,1,1125
135153,6178855,2019-06-27,t,$399.00,$399.00,1,1125
135154,6178855,2019-06-28,t,$399.00,$399.00,1,1125
135155,6178855,2019-06-29,t,$399.00,$399.00,1,1125
135156,6178855,2019-06-30,t,$399.00,$399.00,1,1125
136361,5423604,2019-06-27,t,$389.00,$389.00,3,3
136362,5423604,2019-06-28,t,$389.00,$389.00,3,3
136363,5423604,2019-06-29,t,$389.00,$389.00,3,3
136685,3616210,2019-06-27,t,$59.00,$59.00,1,1125
137979,5445709,2019-06-25,t,$268.00,$268.00,2,1125
137980,5445709,2019-06-26,t,$268.00,$268.00,2,1125
138294,6201415,2019-06-30,t,$169.00,$169.00,1,365
138792,3657912,2019-06-27,t,$208.00,$208.00,2,55
138793,3657912,2019-06-28,t,$280.00,$280.00,2,55
138794,3657912,2019-06-29,t,$324.00,$324.00,2,55
138795,3657912,2019-06-30,t,$208.00,$208.00,2,55
139091,6203595,2019-06-30,t,$195.00,$195.00,4,1125
139836,6211232,2019-06-25,t,$400.00,$400.00,2,1125
139837,6211232,2019-06-26,t,$400.00,$400.00,2,1125
139838,6211232,2019-06-27,t,$400.00,$400.00,2,1125
139839,6211232,2019-06-28,t,$600.00,$600.00,2,1125
139840,6211232,2019-06-29,t,$600.00,$600.00,2,1125
139841,6211232,2019-06-30,t,$600.00,$600.00,2,1125
141390,6213514,2019-06-27,t,$69.00,$69.00,1,1125
141593,3686241,2019-06-27,t,$79.00,$79.00,30,180
141594,3686241,2019-06-28,t,$79.00,$79.00,30,180
141595,3686241,2019-06-29,t,$79.00,$79.00,30,180
141596,3686241,2019-06-30,t,$79.00,$79.00,30,180
144116,6223099,2019-06-25,t,$119.00,$119.00,2,1125
144215,5510537,2019-06-29,t,$159.00,$159.00,5,7
144216,5510537,2019-06-30,t,$159.00,$159.00,5,7
144771,3734422,2019-06-27,t,$92.00,$92.00,2,55
144772,3734422,2019-06-28,t,$165.00,$165.00,2,55
144773,3734422,2019-06-29,t,$208.00,$208.00,2,55
145040,6226610,2019-06-27,t,$150.00,$150.00,3,4
145041,6226610,2019-06-28,t,$150.00,$150.00,3,4
145042,6226610,2019-06-29,t,$150.00,$150.00,3,4
145043,6226610,2019-06-30,t,$150.00,$150.00,3,4
146731,6228346,2019-06-25,t,$195.00,$195.00,1,90
146732,6228346,2019-06-26,t,$195.00,$195.00,1,90
146733,6228346,2019-06-27,t,$195.00,$195.00,1,90
146734,6228346,2019-06-28,t,$195.00,$195.00,1,90
146735,6228346,2019-06-29,t,$255.00,$255.00,1,90
146736,6228346,2019-06-30,t,$195.00,$195.00,1,90
146771,5519434,2019-06-25,t,$125.00,$125.00,2,5
146772,5519434,2019-06-26,t,$125.00,$125.00,2,5
146773,5519434,2019-06-27,t,$125.00,$125.00,2,5
146774,5519434,2019-06-28,t,$150.00,$150.00,2,5
146775,5519434,2019-06-29,t,$150.00,$150.00,2,5
146776,5519434,2019-06-30,t,$125.00,$125.00,2,5
146804,3734997,2019-06-27,t,$135.00,$135.00,2,55
146805,3734997,2019-06-28,t,$208.00,$208.00,2,55
146806,3734997,2019-06-29,t,$252.00,$252.00,2,55
147958,3736834,2019-06-27,t,$208.00,$208.00,2,55
147959,3736834,2019-06-28,t,$280.00,$280.00,2,55
147960,3736834,2019-06-29,t,$324.00,$324.00,2,55
147961,3736834,2019-06-30,t,$208.00,$208.00,2,55
148689,6248332,2019-06-25,t,$500.00,$500.00,1,1125
148690,6248332,2019-06-26,t,$500.00,$500.00,1,1125
148730,6248332,2019-06-27,t,$500.00,$500.00,1,1125
148731,6248332,2019-06-28,t,$500.00,$500.00,1,1125
148732,6248332,2019-06-29,t,$500.00,$500.00,1,1125
148733,6248332,2019-06-30,t,$500.00,$500.00,1,1125
149269,3736885,2019-06-27,t,$208.00,$208.00,2,888
149270,3736885,2019-06-28,t,$280.00,$280.00,2,888
149271,3736885,2019-06-29,t,$324.00,$324.00,2,888
149272,3736885,2019-06-30,t,$208.00,$208.00,2,888
149809,5608038,2019-06-25,t,$85.00,$77.00,2,120
149814,5608038,2019-06-30,t,$89.00,$89.00,2,120
151336,5617079,2019-06-25,t,$55.00,$55.00,1,1125
151337,5617079,2019-06-26,t,$55.00,$55.00,1,1125
151338,5617079,2019-06-27,t,$55.00,$55.00,1,1125
151339,5617079,2019-06-28,t,$75.00,$75.00,1,1125
151340,5617079,2019-06-29,t,$75.00,$75.00,1,1125
151341,5617079,2019-06-30,t,$55.00,$55.00,1,1125
152835,6278201,2019-06-27,t,$92.00,$83.00,1,1125
152838,6278201,2019-06-30,t,$142.00,$142.00,1,1125
153609,6287747,2019-06-25,t,$105.00,$105.00,31,99
153610,6287747,2019-06-26,t,$105.00,$105.00,31,99
153611,6287747,2019-06-27,t,$105.00,$105.00,31,99
153612,6287747,2019-06-28,t,$75.00,$75.00,31,99
153613,6287747,2019-06-29,t,$75.00,$75.00,31,99
153614,6287747,2019-06-30,t,$105.00,$105.00,31,99
154476,6321301,2019-06-25,t,$109.00,$109.00,1,1125
154477,6321301,2019-06-26,t,$109.00,$109.00,1,1125
154478,6321301,2019-06-27,t,$109.00,$109.00,1,1125
154481,6321301,2019-06-30,t,$135.00,$135.00,1,1125
155303,6321557,2019-06-25,t,$141.00,$141.00,1,1125
155304,6321557,2019-06-26,t,$141.00,$141.00,1,1125
156585,5671010,2019-06-29,t,$149.00,$149.00,5,7
156586,5671010,2019-06-30,t,$149.00,$149.00,5,7
156667,6321753,2019-06-25,t,$141.00,$141.00,1,1125
156668,6321753,2019-06-26,t,$141.00,$141.00,1,1125
156672,6321753,2019-06-30,t,$152.00,$152.00,1,1125
156716,3768215,2019-06-25,t,$104.00,$104.00,3,30
156855,3768215,2019-06-26,t,$119.00,$119.00,3,30
156856,3768215,2019-06-27,t,$167.00,$167.00,3,30
156857,3768215,2019-06-28,t,$300.00,$300.00,3,30
156858,3768215,2019-06-29,t,$308.00,$308.00,3,30
156859,3768215,2019-06-30,t,$196.00,$196.00,3,30
157441,6321837,2019-06-25,t,$167.00,$167.00,1,1125
157442,6321837,2019-06-26,t,$167.00,$167.00,1,1125
157470,5683106,2019-06-27,t,$139.00,$139.00,1,1125
157471,5683106,2019-06-28,t,$139.00,$139.00,1,1125
157472,5683106,2019-06-29,t,$139.00,$139.00,1,1125
157473,5683106,2019-06-30,t,$139.00,$139.00,1,1125
158283,5697567,2019-06-30,t,$99.00,$99.00,2,30
158894,6328171,2019-06-25,t,$159.00,$159.00,2,1125
158899,6328171,2019-06-30,t,$159.00,$159.00,2,1125
159080,5757965,2019-06-30,t,$399.00,$399.00,31,1125
159675,3775656,2019-06-25,t,$30.00,$30.00,1,28
160181,5807501,2019-06-26,t,$51.00,$51.00,1,30
160182,5807501,2019-06-27,t,$51.00,$51.00,1,30
160183,5807501,2019-06-28,t,$51.00,$51.00,2,30
160184,5807501,2019-06-29,t,$51.00,$51.00,2,30
160185,5807501,2019-06-30,t,$51.00,$51.00,1,30
160511,6328454,2019-06-25,t,$22.00,$22.00,1,6
160512,6328454,2019-06-26,t,$22.00,$22.00,1,6
160513,6328454,2019-06-27,t,$22.00,$22.00,1,6
160514,6328454,2019-06-28,t,$29.00,$29.00,2,6
160515,6328454,2019-06-29,t,$29.00,$29.00,2,6
160516,6328454,2019-06-30,t,$29.00,$29.00,2,6
161046,5813486,2019-06-25,t,$359.00,$359.00,2,1125
161047,5813486,2019-06-26,t,$359.00,$359.00,2,1125
161048,5813486,2019-06-27,t,$359.00,$359.00,2,1125
161049,5813486,2019-06-28,t,$499.00,$499.00,2,1125
161050,5813486,2019-06-29,t,$499.00,$499.00,2,1125
161051,5813486,2019-06-30,t,$359.00,$359.00,2,1125
161395,6381607,2019-06-25,t,$65.00,$65.00,5,99
161396,6381607,2019-06-26,t,$65.00,$65.00,5,99
161397,6381607,2019-06-27,t,$65.00,$65.00,5,99
161398,6381607,2019-06-28,t,$65.00,$65.00,5,99
161399,6381607,2019-06-29,t,$65.00,$65.00,5,99
161400,6381607,2019-06-30,t,$65.00,$65.00,5,99
162254,5815304,2019-06-25,t,$800.00,$800.00,1,1125
162255,5815304,2019-06-26,t,$800.00,$800.00,1,1125
162256,5815304,2019-06-27,t,$800.00,$800.00,1,1125
162257,5815304,2019-06-28,t,$800.00,$800.00,1,1125
162258,5815304,2019-06-29,t,$800.00,$800.00,1,1125
162259,5815304,2019-06-30,t,$800.00,$800.00,1,1125
163102,5821860,2019-06-27,t,$169.00,$169.00,1,1125
163103,5821860,2019-06-28,t,$189.00,$189.00,1,1125
163104,5821860,2019-06-29,t,$189.00,$189.00,1,1125
163105,5821860,2019-06-30,t,$169.00,$169.00,1,1125
163531,5848042,2019-06-25,t,$595.00,$595.00,1,30
163532,5848042,2019-06-26,t,$595.00,$595.00,1,30
163533,5848042,2019-06-27,t,$595.00,$595.00,1,30
163534,5848042,2019-06-28,t,$595.00,$595.00,1,30
163535,5848042,2019-06-29,t,$595.00,$595.00,1,30
163536,5848042,2019-06-30,t,$595.00,$595.00,1,30
164029,6689108,2019-06-25,t,$349.00,$349.00,1,1125
164198,5850773,2019-06-28,t,$300.00,$300.00,7,60
164199,5850773,2019-06-29,t,$300.00,$300.00,7,60
164200,5850773,2019-06-30,t,$300.00,$300.00,7,60
164616,6391822,2019-06-25,t,$350.00,$350.00,1,1125
164617,6391822,2019-06-26,t,$350.00,$350.00,1,1125
164618,6391822,2019-06-27,t,$350.00,$350.00,1,1125
164619,6391822,2019-06-28,t,$475.00,$475.00,1,1125
164620,6391822,2019-06-29,t,$475.00,$475.00,1,1125
164621,6391822,2019-06-30,t,$350.00,$350.00,1,1125
164793,6689108,2019-06-26,t,$349.00,$349.00,1,1125
164794,6689108,2019-06-27,t,$349.00,$349.00,1,1125
164795,6689108,2019-06-28,t,$399.00,$399.00,1,1125
164796,6689108,2019-06-29,t,$399.00,$399.00,1,1125
164797,6689108,2019-06-30,t,$349.00,$349.00,1,1125
165131,5859880,2019-06-27,t,$149.00,$149.00,3,1125
165132,5859880,2019-06-28,t,$245.00,$245.00,3,1125
166270,5895078,2019-06-25,t,$195.00,$185.00,1,90
166271,5895078,2019-06-26,t,$195.00,$185.00,1,90
166272,5895078,2019-06-27,t,$195.00,$195.00,1,90
166273,5895078,2019-06-28,t,$195.00,$195.00,1,90
166274,5895078,2019-06-29,t,$255.00,$255.00,1,90
166275,5895078,2019-06-30,t,$195.00,$195.00,1,90
166649,6689322,2019-06-25,t,$399.00,$399.00,1,1125
166657,6413013,2019-06-27,t,$40.00,$40.00,2,1125
167116,6689322,2019-06-26,t,$399.00,$399.00,1,1125
167117,6689322,2019-06-27,t,$399.00,$399.00,1,1125
167118,6689322,2019-06-28,t,$599.00,$599.00,1,1125
167119,6689322,2019-06-29,t,$599.00,$599.00,1,1125
167120,6689322,2019-06-30,t,$399.00,$399.00,1,1125
168938,6465020,2019-06-25,t,$325.00,$293.00,1,1125
168939,6465020,2019-06-26,t,$325.00,$293.00,1,1125
168940,6465020,2019-06-27,t,$325.00,$293.00,1,1125
169024,5917553,2019-06-25,t,$95.00,$95.00,2,1125
169025,5917553,2019-06-26,t,$99.00,$99.00,2,1125
